Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:25:41, 0.00, 1.38
2023-11-07 12:25:41, 0.00, 1.38
2023-11-07 12:25:41, 0.00, 1.38
2023-11-07 12:25:41, 0.00, 1.38
2023-11-07 12:25:42, 0.00, 1.38
2023-11-07 12:25:42, 0.00, 1.38
2023-11-07 12:25:42, 0.00, 1.38
2023-11-07 12:25:42, 0.00, 1.38
2023-11-07 12:25:42, 0.00, 1.38
2023-11-07 12:25:42, 0.00, 1.38
2023-11-07 12:25:42, 0.00, 1.38
2023-11-07 12:25:42, 0.00, 1.38
2023-11-07 12:25:42, 0.00, 1.38
2023-11-07 12:25:42, 0.00, 1.38
2023-11-07 12:25:43, 2.50, 1.38
2023-11-07 12:25:43, 0.00, 1.38
2023-11-07 12:25:43, 0.00, 1.38
2023-11-07 12:25:43, 0.00, 1.50
2023-11-07 12:25:43, 0.00, 1.50
2023-11-07 12:25:43, 0.00, 1.50
2023-11-07 12:25:43, 0.00, 1.50
2023-11-07 12:25:43, 0.00, 1.50
2023-11-07 12:25:43, 0.00, 1.50
2023-11-07 12:25:43, 0.00, 1.50
2023-11-07 12:25:44, 2.40, 1.50
2023-11-07 12:25:44, 0.00, 1.50
2023-11-07 12:25:44, 0.00, 1.50
2023-11-07 12:25:44, 0.00, 1.50
2023-11-07 12:25:44, 0.00, 1.50
2023-11-07 12:25:44, 4.90, 1.50
2023-11-07 12:25:44, 0.00, 1.50
2023-11-07 12:25:44, 0.00, 1.50
2023-11-07 12:25:44, 0.00, 1.62
2023-11-07 12:25:44, 0.00, 1.62
2023-11-07 12:25:45, 0.00, 1.75
2023-11-07 12:25:45, 0.00, 1.75
2023-11-07 12:25:45, 0.00, 1.75
2023-11-07 12:25:45, 0.00, 1.75
2023-11-07 12:25:45, 0.00, 1.75
2023-11-07 12:25:45, 0.00, 1.75
2023-11-07 12:25:45, 0.00, 1.75
2023-11-07 12:25:45, 0.00, 1.75
2023-11-07 12:25:45, 0.00, 1.75
2023-11-07 12:25:45, 0.00, 1.75
2023-11-07 12:25:46, 0.00, 1.75
2023-11-07 12:25:46, 0.00, 1.75
2023-11-07 12:25:46, 0.00, 1.75
2023-11-07 12:25:46, 0.00, 1.75
2023-11-07 12:25:46, 0.00, 1.75
2023-11-07 12:25:46, 0.00, 1.75
2023-11-07 12:25:46, 0.00, 1.75
2023-11-07 12:25:46, 0.00, 1.75
2023-11-07 12:25:46, 0.00, 1.75
2023-11-07 12:25:46, 0.00, 1.75
2023-11-07 12:25:47, 0.00, 1.75
2023-11-07 12:25:47, 0.00, 1.75
2023-11-07 12:25:47, 0.00, 1.75
2023-11-07 12:25:47, 0.00, 1.75
2023-11-07 12:25:47, 0.00, 1.75
2023-11-07 12:25:47, 2.50, 1.75
2023-11-07 12:25:47, 0.00, 1.75
2023-11-07 12:25:47, 0.00, 1.75
2023-11-07 12:25:47, 0.00, 1.75
2023-11-07 12:25:47, 2.30, 1.75
2023-11-07 12:25:48, 0.00, 1.75
2023-11-07 12:25:48, 0.00, 1.75
2023-11-07 12:25:48, 0.00, 1.75
2023-11-07 12:25:48, 0.00, 1.75
2023-11-07 12:25:48, 0.00, 1.75
2023-11-07 12:25:48, 0.00, 1.75
2023-11-07 12:25:48, 0.00, 1.75
2023-11-07 12:25:48, 0.00, 1.75
2023-11-07 12:25:48, 0.00, 1.75
2023-11-07 12:25:48, 0.00, 1.75
2023-11-07 12:25:49, 4.90, 1.75
2023-11-07 12:25:49, 0.00, 1.75
2023-11-07 12:25:49, 0.00, 1.75
2023-11-07 12:25:49, 0.00, 1.75
2023-11-07 12:25:49, 2.40, 1.75
2023-11-07 12:25:49, 0.00, 1.75
2023-11-07 12:25:49, 0.00, 1.75
2023-11-07 12:25:49, 0.00, 1.75
2023-11-07 12:25:49, 0.00, 1.75
2023-11-07 12:25:49, 0.00, 1.75
2023-11-07 12:25:50, 0.00, 1.75
2023-11-07 12:25:50, 0.00, 1.75
2023-11-07 12:25:50, 0.00, 1.75
2023-11-07 12:25:50, 0.00, 1.75
2023-11-07 12:25:50, 0.00, 1.75
2023-11-07 12:25:50, 2.50, 1.75
2023-11-07 12:25:50, 0.00, 1.75
2023-11-07 12:25:50, 0.00, 1.75
2023-11-07 12:25:50, 0.00, 1.75
2023-11-07 12:25:50, 0.00, 1.75
2023-11-07 12:25:51, 0.00, 1.75
2023-11-07 12:25:51, 0.00, 1.75
2023-11-07 12:25:51, 0.00, 1.75
2023-11-07 12:25:51, 0.00, 1.75
2023-11-07 12:25:51, 0.00, 1.75
2023-11-07 12:25:51, 0.00, 1.75
2023-11-07 12:25:51, 0.00, 1.75
2023-11-07 12:25:51, 0.00, 1.75
2023-11-07 12:25:51, 0.00, 1.75
2023-11-07 12:25:51, 0.00, 1.75
2023-11-07 12:25:52, 2.40, 1.75
2023-11-07 12:25:52, 0.00, 1.75
2023-11-07 12:25:52, 0.00, 1.88
2023-11-07 12:25:52, 0.00, 1.88
2023-11-07 12:25:52, 0.00, 1.88
2023-11-07 12:25:52, 0.00, 1.88
2023-11-07 12:25:52, 0.00, 1.88
2023-11-07 12:25:52, 0.00, 1.88
2023-11-07 12:25:52, 0.00, 1.88
2023-11-07 12:25:53, 0.00, 1.88
2023-11-07 12:25:53, 0.00, 1.88
2023-11-07 12:25:53, 0.00, 1.88
2023-11-07 12:25:53, 0.00, 1.88
2023-11-07 12:25:53, 0.00, 1.88
2023-11-07 12:25:53, 0.00, 1.88
2023-11-07 12:25:53, 4.90, 1.88
2023-11-07 12:25:53, 0.00, 1.88
2023-11-07 12:25:53, 0.00, 1.88
2023-11-07 12:25:53, 0.00, 1.88
2023-11-07 12:25:54, 0.00, 2.00
2023-11-07 12:25:54, 0.00, 2.00
2023-11-07 12:25:54, 0.00, 2.00
2023-11-07 12:25:54, 0.00, 2.00
2023-11-07 12:25:54, 0.00, 2.00
2023-11-07 12:25:54, 0.00, 2.00
2023-11-07 12:25:54, 2.40, 2.00
2023-11-07 12:25:54, 0.00, 2.00
2023-11-07 12:25:54, 0.00, 2.00
2023-11-07 12:25:54, 0.00, 2.00
2023-11-07 12:25:55, 0.00, 2.00
2023-11-07 12:25:55, 2.50, 2.00
2023-11-07 12:25:55, 0.00, 2.00
2023-11-07 12:25:55, 2.40, 2.00
2023-11-07 12:25:55, 0.00, 2.12
2023-11-07 12:25:55, 0.00, 2.12
2023-11-07 12:25:55, 0.00, 2.12
2023-11-07 12:25:55, 0.00, 2.12
2023-11-07 12:25:55, 0.00, 2.25
2023-11-07 12:25:55, 0.00, 2.25
2023-11-07 12:25:56, 0.00, 2.25
2023-11-07 12:25:56, 0.00, 2.25
2023-11-07 12:25:56, 0.00, 2.25
2023-11-07 12:25:56, 0.00, 2.25
2023-11-07 12:25:56, 0.00, 2.25
2023-11-07 12:25:56, 0.00, 2.25
2023-11-07 12:25:56, 0.00, 2.25
2023-11-07 12:25:56, 2.40, 2.25
2023-11-07 12:25:56, 0.00, 2.25
2023-11-07 12:25:56, 0.00, 2.25
2023-11-07 12:25:57, 0.00, 2.25
2023-11-07 12:25:57, 0.00, 2.25
2023-11-07 12:25:57, 0.00, 2.25
2023-11-07 12:25:57, 0.00, 2.25
2023-11-07 12:25:57, 0.00, 2.25
2023-11-07 12:25:57, 0.00, 2.25
2023-11-07 12:25:57, 0.00, 2.25
2023-11-07 12:25:57, 0.00, 2.25
2023-11-07 12:25:57, 0.00, 2.25
2023-11-07 12:25:57, 0.00, 2.25
2023-11-07 12:25:58, 0.00, 2.25
2023-11-07 12:25:58, 4.90, 2.25
2023-11-07 12:25:58, 0.00, 2.25
2023-11-07 12:25:58, 0.00, 2.25
2023-11-07 12:25:58, 0.00, 2.25
2023-11-07 12:25:58, 0.00, 2.25
2023-11-07 12:25:58, 0.00, 2.25
2023-11-07 12:25:58, 0.00, 2.25
2023-11-07 12:25:58, 0.00, 2.25
2023-11-07 12:25:58, 0.00, 2.25
