Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:21:36, 2.40, 1.38
2023-11-07 12:21:36, 0.00, 1.38
2023-11-07 12:21:36, 0.00, 1.38
2023-11-07 12:21:36, 0.00, 1.38
2023-11-07 12:21:36, 0.00, 1.38
2023-11-07 12:21:36, 0.00, 1.38
2023-11-07 12:21:36, 0.00, 1.38
2023-11-07 12:21:36, 0.00, 1.38
2023-11-07 12:21:37, 0.00, 1.38
2023-11-07 12:21:37, 0.00, 1.38
2023-11-07 12:21:37, 0.00, 1.38
2023-11-07 12:21:37, 0.00, 1.50
2023-11-07 12:21:37, 2.50, 1.50
2023-11-07 12:21:37, 0.00, 1.50
2023-11-07 12:21:37, 0.00, 1.50
2023-11-07 12:21:37, 0.00, 1.50
2023-11-07 12:21:37, 0.00, 1.50
2023-11-07 12:21:37, 0.00, 1.50
2023-11-07 12:21:38, 0.00, 1.50
2023-11-07 12:21:38, 0.00, 1.50
2023-11-07 12:21:38, 0.00, 1.50
2023-11-07 12:21:38, 0.00, 1.50
2023-11-07 12:21:38, 0.00, 1.50
2023-11-07 12:21:38, 0.00, 1.50
2023-11-07 12:21:38, 0.00, 1.50
2023-11-07 12:21:38, 0.00, 1.50
2023-11-07 12:21:38, 0.00, 1.50
2023-11-07 12:21:38, 0.00, 1.50
2023-11-07 12:21:39, 0.00, 1.50
2023-11-07 12:21:39, 0.00, 1.50
2023-11-07 12:21:39, 0.00, 1.50
2023-11-07 12:21:39, 2.50, 1.50
2023-11-07 12:21:39, 0.00, 1.50
2023-11-07 12:21:39, 0.00, 1.50
2023-11-07 12:21:39, 0.00, 1.50
2023-11-07 12:21:39, 0.00, 1.50
2023-11-07 12:21:39, 0.00, 1.50
2023-11-07 12:21:39, 0.00, 1.50
2023-11-07 12:21:40, 0.00, 1.50
2023-11-07 12:21:40, 0.00, 1.50
2023-11-07 12:21:40, 0.00, 1.50
2023-11-07 12:21:40, 0.00, 1.62
2023-11-07 12:21:40, 0.00, 1.62
2023-11-07 12:21:40, 0.00, 1.62
2023-11-07 12:21:40, 2.40, 1.62
2023-11-07 12:21:40, 0.00, 1.62
2023-11-07 12:21:40, 0.00, 1.62
2023-11-07 12:21:40, 0.00, 1.62
2023-11-07 12:21:41, 0.00, 1.62
2023-11-07 12:21:41, 0.00, 1.62
2023-11-07 12:21:41, 0.00, 1.62
2023-11-07 12:21:41, 0.00, 1.75
2023-11-07 12:21:41, 0.00, 1.75
2023-11-07 12:21:41, 0.00, 1.75
2023-11-07 12:21:41, 0.00, 1.75
2023-11-07 12:21:41, 0.00, 1.75
2023-11-07 12:21:41, 0.00, 1.75
2023-11-07 12:21:41, 2.40, 1.88
2023-11-07 12:21:42, 0.00, 1.88
2023-11-07 12:21:42, 0.00, 1.88
2023-11-07 12:21:42, 0.00, 1.88
2023-11-07 12:21:42, 2.40, 1.88
2023-11-07 12:21:42, 0.00, 1.88
2023-11-07 12:21:42, 0.00, 1.88
2023-11-07 12:21:42, 0.00, 1.88
2023-11-07 12:21:42, 0.00, 1.88
2023-11-07 12:21:42, 0.00, 1.88
2023-11-07 12:21:42, 0.00, 1.88
2023-11-07 12:21:43, 0.00, 1.88
2023-11-07 12:21:43, 0.00, 1.88
2023-11-07 12:21:43, 0.00, 1.88
2023-11-07 12:21:43, 2.50, 1.88
2023-11-07 12:21:43, 2.40, 1.88
2023-11-07 12:21:43, 0.00, 1.88
2023-11-07 12:21:43, 0.00, 1.88
2023-11-07 12:21:43, 0.00, 1.88
2023-11-07 12:21:43, 0.00, 1.88
2023-11-07 12:21:43, 0.00, 1.88
2023-11-07 12:21:44, 0.00, 1.88
2023-11-07 12:21:44, 0.00, 1.88
2023-11-07 12:21:44, 0.00, 1.88
2023-11-07 12:21:44, 0.00, 1.88
2023-11-07 12:21:44, 0.00, 2.00
2023-11-07 12:21:44, 0.00, 2.00
2023-11-07 12:21:44, 0.00, 2.00
2023-11-07 12:21:44, 0.00, 2.00
2023-11-07 12:21:44, 2.50, 2.00
2023-11-07 12:21:44, 0.00, 2.00
2023-11-07 12:21:45, 2.40, 2.00
2023-11-07 12:21:45, 0.00, 2.00
2023-11-07 12:21:45, 0.00, 2.00
2023-11-07 12:21:45, 0.00, 2.00
2023-11-07 12:21:45, 2.40, 2.00
2023-11-07 12:21:45, 0.00, 2.00
2023-11-07 12:21:45, 0.00, 2.00
2023-11-07 12:21:45, 0.00, 2.00
2023-11-07 12:21:45, 0.00, 2.00
2023-11-07 12:21:45, 0.00, 2.12
2023-11-07 12:21:46, 0.00, 2.12
2023-11-07 12:21:46, 0.00, 2.12
2023-11-07 12:21:46, 2.50, 2.50
2023-11-07 12:21:46, 2.60, 2.75
2023-11-07 12:21:46, 7.30, 2.75
2023-11-07 12:21:46, 5.00, 2.75
2023-11-07 12:21:46, 0.00, 2.75
2023-11-07 12:21:46, 4.80, 2.75
2023-11-07 12:21:46, 0.00, 2.75
2023-11-07 12:21:46, 0.00, 2.75
2023-11-07 12:21:47, 0.00, 2.75
2023-11-07 12:21:47, 0.00, 2.75
2023-11-07 12:21:47, 0.00, 2.75
2023-11-07 12:21:47, 0.00, 2.75
2023-11-07 12:21:47, 0.00, 2.75
2023-11-07 12:21:47, 0.00, 2.75
2023-11-07 12:21:47, 0.00, 2.75
2023-11-07 12:21:47, 0.00, 2.75
2023-11-07 12:21:47, 0.00, 2.75
2023-11-07 12:21:47, 2.40, 2.75
