Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:27:14, 2.40, 1.38
2023-11-07 12:27:14, 0.00, 1.38
2023-11-07 12:27:14, 0.00, 1.38
2023-11-07 12:27:14, 0.00, 1.38
2023-11-07 12:27:14, 0.00, 1.38
2023-11-07 12:27:14, 0.00, 1.38
2023-11-07 12:27:14, 0.00, 1.38
2023-11-07 12:27:15, 0.00, 1.38
2023-11-07 12:27:15, 0.00, 1.38
2023-11-07 12:27:15, 0.00, 1.38
2023-11-07 12:27:15, 0.00, 1.38
2023-11-07 12:27:15, 0.00, 1.38
2023-11-07 12:27:15, 0.00, 1.38
2023-11-07 12:27:15, 0.00, 1.38
2023-11-07 12:27:15, 0.00, 1.38
2023-11-07 12:27:15, 0.00, 1.50
2023-11-07 12:27:15, 0.00, 1.50
2023-11-07 12:27:16, 2.40, 1.50
2023-11-07 12:27:16, 0.00, 1.50
2023-11-07 12:27:16, 0.00, 1.50
2023-11-07 12:27:16, 0.00, 1.50
2023-11-07 12:27:16, 0.00, 1.50
2023-11-07 12:27:16, 0.00, 1.50
2023-11-07 12:27:16, 0.00, 1.50
2023-11-07 12:27:16, 0.00, 1.50
2023-11-07 12:27:16, 0.00, 1.50
2023-11-07 12:27:16, 0.00, 1.50
2023-11-07 12:27:17, 0.00, 1.50
2023-11-07 12:27:17, 0.00, 1.50
2023-11-07 12:27:17, 0.00, 1.50
2023-11-07 12:27:17, 0.00, 1.50
2023-11-07 12:27:17, 0.00, 1.50
2023-11-07 12:27:17, 0.00, 1.50
2023-11-07 12:27:17, 0.00, 1.50
2023-11-07 12:27:17, 0.00, 1.50
2023-11-07 12:27:17, 0.00, 1.62
2023-11-07 12:27:17, 0.00, 1.75
2023-11-07 12:27:18, 0.00, 1.75
2023-11-07 12:27:18, 0.00, 1.75
2023-11-07 12:27:18, 0.00, 1.75
2023-11-07 12:27:18, 0.00, 1.75
2023-11-07 12:27:18, 0.00, 1.75
2023-11-07 12:27:18, 0.00, 1.75
2023-11-07 12:27:18, 2.40, 1.75
2023-11-07 12:27:18, 0.00, 1.75
2023-11-07 12:27:18, 0.00, 1.75
2023-11-07 12:27:18, 0.00, 1.75
2023-11-07 12:27:19, 2.50, 1.75
2023-11-07 12:27:19, 0.00, 1.75
2023-11-07 12:27:19, 2.40, 1.75
2023-11-07 12:27:19, 0.00, 1.75
2023-11-07 12:27:19, 0.00, 1.75
2023-11-07 12:27:19, 0.00, 1.75
2023-11-07 12:27:19, 0.00, 1.75
2023-11-07 12:27:19, 0.00, 1.75
2023-11-07 12:27:19, 0.00, 1.75
2023-11-07 12:27:19, 0.00, 1.75
2023-11-07 12:27:20, 0.00, 1.75
2023-11-07 12:27:20, 2.40, 1.75
2023-11-07 12:27:20, 0.00, 1.75
2023-11-07 12:27:20, 0.00, 1.75
2023-11-07 12:27:20, 0.00, 1.75
2023-11-07 12:27:20, 0.00, 1.75
2023-11-07 12:27:20, 0.00, 1.75
2023-11-07 12:27:20, 0.00, 1.75
2023-11-07 12:27:20, 0.00, 1.75
2023-11-07 12:27:20, 0.00, 1.88
2023-11-07 12:27:21, 0.00, 1.88
2023-11-07 12:27:21, 0.00, 1.88
2023-11-07 12:27:21, 0.00, 1.88
2023-11-07 12:27:21, 0.00, 1.88
2023-11-07 12:27:21, 0.00, 1.88
2023-11-07 12:27:21, 0.00, 1.88
2023-11-07 12:27:21, 0.00, 2.00
2023-11-07 12:27:21, 0.00, 2.00
2023-11-07 12:27:21, 0.00, 2.00
2023-11-07 12:27:21, 0.00, 2.00
2023-11-07 12:27:22, 2.50, 2.00
2023-11-07 12:27:22, 0.00, 2.00
2023-11-07 12:27:22, 0.00, 2.00
2023-11-07 12:27:22, 2.40, 2.00
2023-11-07 12:27:22, 0.00, 2.00
2023-11-07 12:27:22, 0.00, 2.00
2023-11-07 12:27:22, 0.00, 2.00
2023-11-07 12:27:22, 0.00, 2.00
2023-11-07 12:27:22, 0.00, 2.00
2023-11-07 12:27:22, 0.00, 2.00
2023-11-07 12:27:23, 0.00, 2.00
2023-11-07 12:27:23, 0.00, 2.00
2023-11-07 12:27:23, 0.00, 2.00
2023-11-07 12:27:23, 0.00, 2.00
2023-11-07 12:27:23, 0.00, 2.00
2023-11-07 12:27:23, 0.00, 2.00
2023-11-07 12:27:23, 0.00, 2.00
2023-11-07 12:27:23, 0.00, 2.00
2023-11-07 12:27:23, 0.00, 2.00
2023-11-07 12:27:23, 0.00, 2.00
2023-11-07 12:27:24, 2.40, 2.12
2023-11-07 12:27:24, 0.00, 2.12
2023-11-07 12:27:24, 4.80, 2.12
2023-11-07 12:27:24, 0.00, 2.12
2023-11-07 12:27:24, 0.00, 2.12
2023-11-07 12:27:24, 0.00, 2.12
2023-11-07 12:27:24, 0.00, 2.12
2023-11-07 12:27:24, 0.00, 2.12
2023-11-07 12:27:24, 0.00, 2.12
2023-11-07 12:27:24, 0.00, 2.12
2023-11-07 12:27:25, 4.90, 2.12
2023-11-07 12:27:25, 0.00, 2.12
2023-11-07 12:27:25, 0.00, 2.12
2023-11-07 12:27:25, 0.00, 2.12
2023-11-07 12:27:25, 0.00, 2.12
2023-11-07 12:27:25, 0.00, 2.25
2023-11-07 12:27:25, 0.00, 2.25
2023-11-07 12:27:25, 0.00, 2.25
2023-11-07 12:27:25, 0.00, 2.25
2023-11-07 12:27:25, 0.00, 2.25
2023-11-07 12:27:26, 0.00, 2.25
2023-11-07 12:27:26, 0.00, 2.25
2023-11-07 12:27:26, 0.00, 2.25
2023-11-07 12:27:26, 0.00, 2.25
2023-11-07 12:27:26, 0.00, 2.25
2023-11-07 12:27:26, 0.00, 2.25
2023-11-07 12:27:26, 0.00, 2.25
2023-11-07 12:27:26, 0.00, 2.25
2023-11-07 12:27:26, 0.00, 2.38
2023-11-07 12:27:27, 2.40, 2.38
2023-11-07 12:27:27, 2.40, 2.38
2023-11-07 12:27:27, 0.00, 2.38
2023-11-07 12:27:27, 0.00, 2.38
2023-11-07 12:27:27, 0.00, 2.38
2023-11-07 12:27:27, 0.00, 2.38
2023-11-07 12:27:27, 2.40, 2.38
2023-11-07 12:27:27, 0.00, 2.38
2023-11-07 12:27:27, 0.00, 2.38
2023-11-07 12:27:27, 0.00, 2.38
2023-11-07 12:27:28, 0.00, 2.38
2023-11-07 12:27:28, 0.00, 2.38
2023-11-07 12:27:28, 0.00, 2.38
2023-11-07 12:27:28, 0.00, 2.38
2023-11-07 12:27:28, 0.00, 2.38
2023-11-07 12:27:28, 0.00, 2.38
2023-11-07 12:27:28, 2.40, 2.38
2023-11-07 12:27:28, 0.00, 2.38
2023-11-07 12:27:28, 0.00, 2.50
2023-11-07 12:27:28, 0.00, 2.50
2023-11-07 12:27:29, 0.00, 2.62
2023-11-07 12:27:29, 0.00, 2.62
2023-11-07 12:27:29, 0.00, 2.62
2023-11-07 12:27:29, 0.00, 2.62
2023-11-07 12:27:29, 0.00, 2.62
2023-11-07 12:27:29, 0.00, 2.62
2023-11-07 12:27:29, 7.10, 2.62
2023-11-07 12:27:29, 2.30, 2.62
2023-11-07 12:27:29, 0.00, 2.62
2023-11-07 12:27:29, 0.00, 2.62
2023-11-07 12:27:30, 0.00, 2.62
2023-11-07 12:27:30, 0.00, 2.62
2023-11-07 12:27:30, 0.00, 2.62
2023-11-07 12:27:30, 0.00, 2.62
2023-11-07 12:27:30, 0.00, 2.62
2023-11-07 12:27:30, 0.00, 2.62
2023-11-07 12:27:30, 0.00, 2.62
2023-11-07 12:27:30, 0.00, 2.62
2023-11-07 12:27:30, 0.00, 2.62
2023-11-07 12:27:30, 0.00, 2.62
2023-11-07 12:27:31, 0.00, 2.62
2023-11-07 12:27:31, 5.00, 2.62
2023-11-07 12:27:31, 0.00, 2.62
2023-11-07 12:27:31, 0.00, 2.62
2023-11-07 12:27:31, 0.00, 2.62
2023-11-07 12:27:31, 0.00, 2.62
2023-11-07 12:27:31, 0.00, 2.62
2023-11-07 12:27:31, 0.00, 2.62
2023-11-07 12:27:31, 0.00, 2.62
2023-11-07 12:27:31, 0.00, 2.62
2023-11-07 12:27:32, 0.00, 2.62
2023-11-07 12:27:32, 0.00, 2.62
2023-11-07 12:27:32, 0.00, 2.62
2023-11-07 12:27:32, 0.00, 2.62
2023-11-07 12:27:32, 0.00, 2.62
2023-11-07 12:27:32, 0.00, 2.62
2023-11-07 12:27:32, 0.00, 2.62
2023-11-07 12:27:32, 0.00, 2.62
2023-11-07 12:27:32, 0.00, 2.75
2023-11-07 12:27:32, 0.00, 2.75
2023-11-07 12:27:33, 0.00, 2.75
2023-11-07 12:27:33, 0.00, 2.88
2023-11-07 12:27:33, 0.00, 2.88
2023-11-07 12:27:33, 0.00, 2.88
2023-11-07 12:27:33, 0.00, 2.88
2023-11-07 12:27:33, 0.00, 2.88
2023-11-07 12:27:33, 0.00, 2.88
2023-11-07 12:27:33, 0.00, 2.88
2023-11-07 12:27:33, 2.40, 2.88
2023-11-07 12:27:33, 0.00, 2.88
2023-11-07 12:27:34, 0.00, 2.88
2023-11-07 12:27:34, 0.00, 3.00
2023-11-07 12:27:34, 0.00, 3.00
2023-11-07 12:27:34, 2.40, 3.00
2023-11-07 12:27:34, 0.00, 3.00
2023-11-07 12:27:34, 0.00, 3.00
2023-11-07 12:27:34, 0.00, 3.00
2023-11-07 12:27:34, 0.00, 3.00
2023-11-07 12:27:34, 0.00, 3.00
2023-11-07 12:27:34, 0.00, 3.00
2023-11-07 12:27:35, 0.00, 3.00
