Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:20:17, 0.00, 1.38
2023-11-07 12:20:17, 0.00, 1.38
2023-11-07 12:20:18, 0.00, 1.38
2023-11-07 12:20:18, 0.00, 1.38
2023-11-07 12:20:18, 0.00, 1.38
2023-11-07 12:20:18, 0.00, 1.38
2023-11-07 12:20:18, 0.00, 1.38
2023-11-07 12:20:18, 0.00, 1.38
2023-11-07 12:20:18, 0.00, 1.38
2023-11-07 12:20:18, 0.00, 1.38
2023-11-07 12:20:18, 0.00, 1.38
2023-11-07 12:20:19, 0.00, 1.38
2023-11-07 12:20:19, 2.40, 1.38
2023-11-07 12:20:19, 0.00, 1.38
2023-11-07 12:20:19, 0.00, 1.38
2023-11-07 12:20:19, 0.00, 1.38
2023-11-07 12:20:19, 0.00, 1.38
2023-11-07 12:20:19, 0.00, 1.38
2023-11-07 12:20:19, 0.00, 1.62
2023-11-07 12:20:19, 2.50, 1.62
2023-11-07 12:20:19, 0.00, 1.62
2023-11-07 12:20:20, 0.00, 1.62
2023-11-07 12:20:20, 0.00, 1.62
2023-11-07 12:20:20, 0.00, 1.62
2023-11-07 12:20:20, 0.00, 1.62
2023-11-07 12:20:20, 0.00, 1.62
2023-11-07 12:20:20, 0.00, 1.62
2023-11-07 12:20:20, 0.00, 1.62
2023-11-07 12:20:20, 0.00, 1.62
2023-11-07 12:20:20, 0.00, 1.62
2023-11-07 12:20:20, 0.00, 1.62
2023-11-07 12:20:21, 0.00, 1.62
2023-11-07 12:20:21, 0.00, 1.62
2023-11-07 12:20:21, 0.00, 1.62
2023-11-07 12:20:21, 0.00, 1.62
2023-11-07 12:20:21, 0.00, 1.62
2023-11-07 12:20:21, 0.00, 1.62
2023-11-07 12:20:21, 0.00, 1.62
2023-11-07 12:20:21, 0.00, 1.62
2023-11-07 12:20:21, 0.00, 1.62
2023-11-07 12:20:21, 0.00, 1.62
2023-11-07 12:20:22, 0.00, 1.62
2023-11-07 12:20:22, 2.50, 1.62
2023-11-07 12:20:22, 0.00, 1.62
2023-11-07 12:20:22, 0.00, 1.62
2023-11-07 12:20:22, 0.00, 1.62
