Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:51:13, 0.00, 1.50
2023-11-07 12:51:13, 0.00, 1.50
2023-11-07 12:51:13, 0.00, 1.50
2023-11-07 12:51:13, 0.00, 1.50
2023-11-07 12:51:13, 0.00, 1.50
2023-11-07 12:51:13, 0.00, 1.50
2023-11-07 12:51:13, 0.00, 1.50
2023-11-07 12:51:13, 4.90, 1.50
2023-11-07 12:51:14, 0.00, 1.50
2023-11-07 12:51:14, 0.00, 1.50
2023-11-07 12:51:14, 0.00, 1.50
2023-11-07 12:51:14, 0.00, 1.50
2023-11-07 12:51:14, 0.00, 1.50
2023-11-07 12:51:14, 0.00, 1.50
2023-11-07 12:51:14, 0.00, 1.50
2023-11-07 12:51:14, 0.00, 1.50
2023-11-07 12:51:14, 0.00, 1.50
2023-11-07 12:51:14, 0.00, 1.50
2023-11-07 12:51:15, 0.00, 1.50
2023-11-07 12:51:15, 0.00, 1.50
2023-11-07 12:51:15, 0.00, 1.50
2023-11-07 12:51:15, 0.00, 1.50
2023-11-07 12:51:15, 0.00, 1.50
2023-11-07 12:51:15, 0.00, 1.50
2023-11-07 12:51:15, 0.00, 1.50
2023-11-07 12:51:15, 0.00, 1.50
2023-11-07 12:51:15, 0.00, 1.50
2023-11-07 12:51:15, 0.00, 1.50
2023-11-07 12:51:16, 0.00, 1.50
2023-11-07 12:51:16, 0.00, 1.50
2023-11-07 12:51:16, 0.00, 1.50
2023-11-07 12:51:16, 0.00, 1.50
2023-11-07 12:51:16, 0.00, 1.50
2023-11-07 12:51:16, 0.00, 1.50
2023-11-07 12:51:16, 0.00, 1.50
2023-11-07 12:51:16, 0.00, 1.50
2023-11-07 12:51:16, 0.00, 1.50
2023-11-07 12:51:16, 2.40, 1.50
2023-11-07 12:51:17, 0.00, 1.50
2023-11-07 12:51:17, 0.00, 1.50
2023-11-07 12:51:17, 0.00, 1.50
2023-11-07 12:51:17, 0.00, 1.50
2023-11-07 12:51:17, 2.40, 1.62
2023-11-07 12:51:17, 0.00, 1.62
2023-11-07 12:51:17, 4.90, 1.62
2023-11-07 12:51:17, 2.50, 1.62
2023-11-07 12:51:17, 4.80, 1.62
2023-11-07 12:51:17, 0.00, 1.62
2023-11-07 12:51:18, 0.00, 1.62
2023-11-07 12:51:18, 0.00, 1.62
2023-11-07 12:51:18, 0.00, 1.62
2023-11-07 12:51:18, 2.40, 1.62
2023-11-07 12:51:18, 0.00, 1.62
2023-11-07 12:51:18, 0.00, 1.62
2023-11-07 12:51:18, 0.00, 1.62
2023-11-07 12:51:18, 0.00, 1.62
2023-11-07 12:51:18, 2.40, 1.62
2023-11-07 12:51:18, 0.00, 1.62
2023-11-07 12:51:19, 0.00, 1.62
2023-11-07 12:51:19, 0.00, 1.62
2023-11-07 12:51:19, 0.00, 1.62
2023-11-07 12:51:19, 0.00, 1.62
2023-11-07 12:51:19, 0.00, 1.62
2023-11-07 12:51:19, 2.40, 1.62
2023-11-07 12:51:19, 0.00, 1.62
