Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:46:19, 2.40, 1.50
2023-11-07 12:46:19, 0.00, 1.50
2023-11-07 12:46:20, 0.00, 1.50
2023-11-07 12:46:20, 0.00, 1.50
2023-11-07 12:46:20, 0.00, 1.50
2023-11-07 12:46:20, 0.00, 1.50
2023-11-07 12:46:20, 0.00, 1.62
2023-11-07 12:46:20, 0.00, 1.62
2023-11-07 12:46:20, 0.00, 1.62
2023-11-07 12:46:20, 0.00, 1.62
2023-11-07 12:46:20, 0.00, 1.62
2023-11-07 12:46:20, 0.00, 1.62
2023-11-07 12:46:21, 2.50, 1.62
2023-11-07 12:46:21, 0.00, 1.62
2023-11-07 12:46:21, 0.00, 1.62
2023-11-07 12:46:21, 0.00, 1.62
2023-11-07 12:46:21, 0.00, 1.62
2023-11-07 12:46:21, 0.00, 1.62
2023-11-07 12:46:21, 0.00, 1.62
2023-11-07 12:46:21, 2.40, 1.62
2023-11-07 12:46:21, 0.00, 1.62
2023-11-07 12:46:21, 0.00, 1.62
2023-11-07 12:46:22, 0.00, 1.62
