Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:38:18, 0.00, 1.38
2023-11-07 12:38:18, 0.00, 1.38
2023-11-07 12:38:18, 0.00, 1.38
2023-11-07 12:38:18, 0.00, 1.38
2023-11-07 12:38:18, 0.00, 1.38
2023-11-07 12:38:19, 0.00, 1.50
2023-11-07 12:38:19, 0.00, 1.50
2023-11-07 12:38:19, 0.00, 1.50
2023-11-07 12:38:19, 0.00, 1.50
2023-11-07 12:38:19, 0.00, 1.50
2023-11-07 12:38:19, 0.00, 1.50
2023-11-07 12:38:19, 0.00, 1.50
2023-11-07 12:38:19, 0.00, 1.50
2023-11-07 12:38:19, 0.00, 1.50
2023-11-07 12:38:19, 0.00, 1.50
2023-11-07 12:38:20, 0.00, 1.50
2023-11-07 12:38:20, 2.50, 1.50
2023-11-07 12:38:20, 0.00, 1.50
2023-11-07 12:38:20, 0.00, 1.50
2023-11-07 12:38:20, 0.00, 1.50
2023-11-07 12:38:20, 0.00, 1.50
2023-11-07 12:38:20, 0.00, 1.50
2023-11-07 12:38:20, 0.00, 1.50
2023-11-07 12:38:20, 0.00, 1.50
