Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:41:19, 0.00, 1.38
2023-11-07 12:41:19, 0.00, 1.38
2023-11-07 12:41:19, 0.00, 1.38
2023-11-07 12:41:20, 0.00, 1.38
2023-11-07 12:41:20, 0.00, 1.38
2023-11-07 12:41:20, 0.00, 1.38
2023-11-07 12:41:20, 2.40, 1.38
2023-11-07 12:41:20, 0.00, 1.38
2023-11-07 12:41:20, 0.00, 1.38
2023-11-07 12:41:20, 0.00, 1.38
2023-11-07 12:41:20, 0.00, 1.38
2023-11-07 12:41:20, 2.50, 1.38
2023-11-07 12:41:20, 0.00, 1.38
2023-11-07 12:41:21, 0.00, 1.38
2023-11-07 12:41:21, 2.40, 1.38
2023-11-07 12:41:21, 0.00, 1.38
2023-11-07 12:41:21, 0.00, 1.38
2023-11-07 12:41:21, 0.00, 1.38
2023-11-07 12:41:21, 0.00, 1.38
2023-11-07 12:41:21, 0.00, 1.38
2023-11-07 12:41:21, 0.00, 1.38
2023-11-07 12:41:21, 0.00, 1.38
2023-11-07 12:41:21, 0.00, 1.38
2023-11-07 12:41:22, 0.00, 1.38
2023-11-07 12:41:22, 0.00, 1.38
2023-11-07 12:41:22, 0.00, 1.38
2023-11-07 12:41:22, 2.50, 1.38
2023-11-07 12:41:22, 0.00, 1.38
2023-11-07 12:41:22, 0.00, 1.38
2023-11-07 12:41:22, 0.00, 1.38
2023-11-07 12:41:22, 0.00, 1.38
2023-11-07 12:41:22, 0.00, 1.38
2023-11-07 12:41:22, 0.00, 1.38
2023-11-07 12:41:23, 0.00, 1.38
2023-11-07 12:41:23, 0.00, 1.38
2023-11-07 12:41:23, 0.00, 1.38
2023-11-07 12:41:23, 0.00, 1.38
2023-11-07 12:41:23, 0.00, 1.38
2023-11-07 12:41:23, 0.00, 1.38
2023-11-07 12:41:23, 0.00, 1.38
2023-11-07 12:41:23, 0.00, 1.38
2023-11-07 12:41:23, 2.40, 1.38
2023-11-07 12:41:23, 0.00, 1.38
2023-11-07 12:41:24, 0.00, 1.38
2023-11-07 12:41:24, 0.00, 1.38
2023-11-07 12:41:24, 2.40, 1.38
2023-11-07 12:41:24, 0.00, 1.38
2023-11-07 12:41:24, 0.00, 1.38
2023-11-07 12:41:24, 0.00, 1.38
2023-11-07 12:41:24, 0.00, 1.38
2023-11-07 12:41:24, 0.00, 1.38
2023-11-07 12:41:24, 0.00, 1.38
2023-11-07 12:41:24, 0.00, 1.38
2023-11-07 12:41:25, 0.00, 1.38
2023-11-07 12:41:25, 0.00, 1.38
2023-11-07 12:41:25, 0.00, 1.38
2023-11-07 12:41:25, 0.00, 1.38
2023-11-07 12:41:25, 0.00, 1.38
2023-11-07 12:41:25, 0.00, 1.38
2023-11-07 12:41:25, 0.00, 1.38
2023-11-07 12:41:25, 0.00, 1.38
2023-11-07 12:41:25, 0.00, 1.38
2023-11-07 12:41:25, 0.00, 1.38
2023-11-07 12:41:26, 0.00, 1.38
2023-11-07 12:41:26, 0.00, 1.38
2023-11-07 12:41:26, 0.00, 1.38
2023-11-07 12:41:26, 0.00, 1.38
2023-11-07 12:41:26, 0.00, 1.38
2023-11-07 12:41:26, 0.00, 1.38
2023-11-07 12:41:26, 0.00, 1.38
2023-11-07 12:41:26, 0.00, 1.38
2023-11-07 12:41:26, 0.00, 1.38
2023-11-07 12:41:26, 0.00, 1.38
2023-11-07 12:41:27, 0.00, 1.38
2023-11-07 12:41:27, 0.00, 1.38
2023-11-07 12:41:27, 0.00, 1.38
2023-11-07 12:41:27, 0.00, 1.38
2023-11-07 12:41:27, 2.40, 1.38
2023-11-07 12:41:27, 0.00, 1.38
2023-11-07 12:41:27, 0.00, 1.38
2023-11-07 12:41:27, 0.00, 1.38
2023-11-07 12:41:27, 0.00, 1.38
2023-11-07 12:41:27, 0.00, 1.38
2023-11-07 12:41:28, 0.00, 1.38
2023-11-07 12:41:28, 2.50, 1.38
2023-11-07 12:41:28, 0.00, 1.38
2023-11-07 12:41:28, 0.00, 1.38
2023-11-07 12:41:28, 2.40, 1.38
2023-11-07 12:41:28, 0.00, 1.38
2023-11-07 12:41:28, 0.00, 1.38
2023-11-07 12:41:28, 0.00, 1.38
2023-11-07 12:41:28, 0.00, 1.38
2023-11-07 12:41:29, 0.00, 1.38
2023-11-07 12:41:29, 0.00, 1.38
2023-11-07 12:41:29, 0.00, 1.38
2023-11-07 12:41:29, 0.00, 1.38
2023-11-07 12:41:29, 2.40, 1.38
2023-11-07 12:41:29, 0.00, 1.38
2023-11-07 12:41:29, 0.00, 1.38
2023-11-07 12:41:29, 0.00, 1.38
2023-11-07 12:41:29, 0.00, 1.38
2023-11-07 12:41:29, 0.00, 1.38
2023-11-07 12:41:30, 2.40, 1.38
2023-11-07 12:41:30, 0.00, 1.38
2023-11-07 12:41:30, 2.40, 1.38
2023-11-07 12:41:30, 0.00, 1.38
2023-11-07 12:41:30, 0.00, 1.38
2023-11-07 12:41:30, 0.00, 1.38
2023-11-07 12:41:30, 0.00, 1.38
2023-11-07 12:41:30, 0.00, 1.38
2023-11-07 12:41:30, 5.00, 1.50
2023-11-07 12:41:30, 5.10, 1.50
2023-11-07 12:41:31, 11.90, 1.50
2023-11-07 12:41:31, 5.10, 1.50
2023-11-07 12:41:31, 12.20, 1.50
2023-11-07 12:41:31, 7.30, 1.50
2023-11-07 12:41:31, 2.50, 1.50
2023-11-07 12:41:31, 2.40, 1.50
2023-11-07 12:41:31, 0.00, 1.50
2023-11-07 12:41:31, 0.00, 1.50
2023-11-07 12:41:31, 0.00, 1.50
2023-11-07 12:41:31, 0.00, 1.50
2023-11-07 12:41:32, 0.00, 1.50
2023-11-07 12:41:32, 0.00, 1.50
2023-11-07 12:41:32, 0.00, 1.50
2023-11-07 12:41:32, 0.00, 1.50
2023-11-07 12:41:32, 0.00, 1.50
2023-11-07 12:41:32, 0.00, 1.50
2023-11-07 12:41:32, 2.40, 1.50
2023-11-07 12:41:32, 0.00, 1.50
2023-11-07 12:41:32, 0.00, 1.50
2023-11-07 12:41:32, 0.00, 1.50
2023-11-07 12:41:33, 0.00, 1.50
2023-11-07 12:41:33, 0.00, 1.50
2023-11-07 12:41:33, 0.00, 1.50
2023-11-07 12:41:33, 0.00, 1.50
2023-11-07 12:41:33, 0.00, 1.50
2023-11-07 12:41:33, 0.00, 1.50
2023-11-07 12:41:33, 0.00, 1.50
2023-11-07 12:41:33, 0.00, 1.50
2023-11-07 12:41:33, 0.00, 1.50
2023-11-07 12:41:33, 0.00, 1.50
2023-11-07 12:41:34, 0.00, 1.50
2023-11-07 12:41:34, 0.00, 1.50
2023-11-07 12:41:34, 0.00, 1.50
2023-11-07 12:41:34, 0.00, 1.50
2023-11-07 12:41:34, 0.00, 1.50
2023-11-07 12:41:34, 0.00, 1.50
2023-11-07 12:41:34, 0.00, 1.50
2023-11-07 12:41:34, 0.00, 1.50
2023-11-07 12:41:34, 0.00, 1.50
2023-11-07 12:41:34, 0.00, 1.50
2023-11-07 12:41:35, 0.00, 1.50
2023-11-07 12:41:35, 0.00, 1.50
2023-11-07 12:41:35, 2.40, 1.50
2023-11-07 12:41:35, 0.00, 1.50
2023-11-07 12:41:35, 0.00, 1.50
2023-11-07 12:41:35, 0.00, 1.50
2023-11-07 12:41:35, 0.00, 1.50
2023-11-07 12:41:35, 0.00, 1.50
2023-11-07 12:41:35, 0.00, 1.50
2023-11-07 12:41:35, 0.00, 1.50
2023-11-07 12:41:36, 0.00, 1.50
2023-11-07 12:41:36, 0.00, 1.50
2023-11-07 12:41:36, 0.00, 1.50
2023-11-07 12:41:36, 0.00, 1.50
2023-11-07 12:41:36, 0.00, 1.50
2023-11-07 12:41:36, 0.00, 1.50
2023-11-07 12:41:36, 0.00, 1.50
2023-11-07 12:41:36, 0.00, 1.50
2023-11-07 12:41:36, 0.00, 1.50
2023-11-07 12:41:36, 0.00, 1.50
2023-11-07 12:41:37, 0.00, 1.50
2023-11-07 12:41:37, 2.50, 1.50
2023-11-07 12:41:37, 2.40, 1.50
2023-11-07 12:41:37, 0.00, 1.50
2023-11-07 12:41:37, 0.00, 1.50
2023-11-07 12:41:37, 0.00, 1.50
2023-11-07 12:41:37, 0.00, 1.50
2023-11-07 12:41:37, 0.00, 1.50
2023-11-07 12:41:37, 0.00, 1.50
2023-11-07 12:41:37, 0.00, 1.50
2023-11-07 12:41:38, 0.00, 1.50
2023-11-07 12:41:38, 0.00, 1.50
2023-11-07 12:41:38, 0.00, 1.50
2023-11-07 12:41:38, 0.00, 1.50
2023-11-07 12:41:38, 0.00, 1.50
