Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:44:51, 0.00, 1.38
2023-11-07 12:44:51, 0.00, 1.38
2023-11-07 12:44:51, 0.00, 1.38
2023-11-07 12:44:51, 4.90, 1.38
2023-11-07 12:44:51, 0.00, 1.38
2023-11-07 12:44:51, 0.00, 1.38
2023-11-07 12:44:51, 0.00, 1.38
2023-11-07 12:44:51, 0.00, 1.38
2023-11-07 12:44:51, 0.00, 1.38
2023-11-07 12:44:52, 0.00, 1.38
2023-11-07 12:44:52, 0.00, 1.38
2023-11-07 12:44:52, 0.00, 1.38
2023-11-07 12:44:52, 0.00, 1.38
2023-11-07 12:44:52, 0.00, 1.38
2023-11-07 12:44:52, 0.00, 1.38
2023-11-07 12:44:52, 0.00, 1.38
2023-11-07 12:44:52, 0.00, 1.38
2023-11-07 12:44:52, 0.00, 1.38
2023-11-07 12:44:52, 2.50, 1.38
2023-11-07 12:44:53, 0.00, 1.38
2023-11-07 12:44:53, 0.00, 1.38
2023-11-07 12:44:53, 0.00, 1.38
2023-11-07 12:44:53, 0.00, 1.38
2023-11-07 12:44:53, 0.00, 1.38
2023-11-07 12:44:53, 0.00, 1.38
2023-11-07 12:44:53, 0.00, 1.38
2023-11-07 12:44:53, 0.00, 1.38
2023-11-07 12:44:53, 0.00, 1.38
2023-11-07 12:44:53, 0.00, 1.38
2023-11-07 12:44:54, 0.00, 1.38
2023-11-07 12:44:54, 0.00, 1.38
2023-11-07 12:44:54, 0.00, 1.38
2023-11-07 12:44:54, 0.00, 1.38
2023-11-07 12:44:54, 2.40, 1.38
2023-11-07 12:44:54, 0.00, 1.38
2023-11-07 12:44:54, 0.00, 1.38
2023-11-07 12:44:54, 0.00, 1.38
2023-11-07 12:44:54, 0.00, 1.38
2023-11-07 12:44:54, 0.00, 1.38
2023-11-07 12:44:55, 0.00, 1.38
2023-11-07 12:44:55, 0.00, 1.38
2023-11-07 12:44:55, 0.00, 1.38
2023-11-07 12:44:55, 0.00, 1.38
2023-11-07 12:44:55, 0.00, 1.38
2023-11-07 12:44:55, 4.80, 1.38
2023-11-07 12:44:55, 0.00, 1.38
2023-11-07 12:44:55, 0.00, 1.38
2023-11-07 12:44:55, 0.00, 1.38
2023-11-07 12:44:55, 0.00, 1.38
2023-11-07 12:44:56, 0.00, 1.38
2023-11-07 12:44:56, 0.00, 1.38
2023-11-07 12:44:56, 0.00, 1.38
2023-11-07 12:44:56, 2.40, 1.38
2023-11-07 12:44:56, 0.00, 1.38
2023-11-07 12:44:56, 0.00, 1.38
2023-11-07 12:44:56, 0.00, 1.38
2023-11-07 12:44:56, 0.00, 1.38
2023-11-07 12:44:56, 0.00, 1.38
2023-11-07 12:44:56, 0.00, 1.38
2023-11-07 12:44:57, 0.00, 1.38
2023-11-07 12:44:57, 0.00, 1.38
2023-11-07 12:44:57, 2.40, 1.38
2023-11-07 12:44:57, 0.00, 1.38
2023-11-07 12:44:57, 0.00, 1.38
2023-11-07 12:44:57, 0.00, 1.38
2023-11-07 12:44:57, 2.40, 1.38
2023-11-07 12:44:57, 0.00, 1.38
2023-11-07 12:44:57, 0.00, 1.38
2023-11-07 12:44:57, 0.00, 1.38
2023-11-07 12:44:58, 0.00, 1.38
2023-11-07 12:44:58, 0.00, 1.38
2023-11-07 12:44:58, 0.00, 1.38
2023-11-07 12:44:58, 0.00, 1.38
2023-11-07 12:44:58, 0.00, 1.38
2023-11-07 12:44:58, 0.00, 1.38
2023-11-07 12:44:58, 0.00, 1.38
2023-11-07 12:44:58, 0.00, 1.38
2023-11-07 12:44:58, 0.00, 1.38
2023-11-07 12:44:58, 0.00, 1.38
2023-11-07 12:44:59, 0.00, 1.38
2023-11-07 12:44:59, 0.00, 1.38
2023-11-07 12:44:59, 0.00, 1.38
2023-11-07 12:44:59, 0.00, 1.38
2023-11-07 12:44:59, 2.40, 1.38
2023-11-07 12:44:59, 0.00, 1.38
2023-11-07 12:44:59, 0.00, 1.38
2023-11-07 12:44:59, 0.00, 1.38
2023-11-07 12:44:59, 0.00, 1.38
2023-11-07 12:44:59, 0.00, 1.38
2023-11-07 12:45:00, 0.00, 1.38
2023-11-07 12:45:00, 0.00, 1.38
2023-11-07 12:45:00, 0.00, 1.38
2023-11-07 12:45:00, 0.00, 1.38
2023-11-07 12:45:00, 2.50, 1.38
2023-11-07 12:45:00, 0.00, 1.38
2023-11-07 12:45:00, 2.40, 1.38
2023-11-07 12:45:00, 0.00, 1.38
2023-11-07 12:45:00, 0.00, 1.38
2023-11-07 12:45:00, 0.00, 1.38
2023-11-07 12:45:01, 0.00, 1.38
2023-11-07 12:45:01, 0.00, 1.38
2023-11-07 12:45:01, 0.00, 1.38
2023-11-07 12:45:01, 2.40, 1.38
2023-11-07 12:45:01, 0.00, 1.38
2023-11-07 12:45:01, 0.00, 1.38
2023-11-07 12:45:01, 0.00, 1.38
2023-11-07 12:45:01, 0.00, 1.38
2023-11-07 12:45:01, 0.00, 1.38
2023-11-07 12:45:01, 0.00, 1.38
2023-11-07 12:45:02, 0.00, 1.38
2023-11-07 12:45:02, 2.40, 1.38
2023-11-07 12:45:02, 0.00, 1.38
2023-11-07 12:45:02, 0.00, 1.38
2023-11-07 12:45:02, 0.00, 1.38
2023-11-07 12:45:02, 0.00, 1.38
2023-11-07 12:45:02, 0.00, 1.38
2023-11-07 12:45:02, 0.00, 1.38
2023-11-07 12:45:02, 0.00, 1.38
2023-11-07 12:45:02, 0.00, 1.38
2023-11-07 12:45:03, 0.00, 1.38
2023-11-07 12:45:03, 0.00, 1.38
2023-11-07 12:45:03, 0.00, 1.38
2023-11-07 12:45:03, 0.00, 1.38
2023-11-07 12:45:03, 0.00, 1.38
2023-11-07 12:45:03, 0.00, 1.38
2023-11-07 12:45:03, 0.00, 1.38
2023-11-07 12:45:03, 0.00, 1.38
2023-11-07 12:45:03, 2.40, 1.38
2023-11-07 12:45:03, 0.00, 1.38
2023-11-07 12:45:04, 0.00, 1.38
2023-11-07 12:45:04, 0.00, 1.38
2023-11-07 12:45:04, 0.00, 1.38
2023-11-07 12:45:04, 0.00, 1.38
2023-11-07 12:45:04, 2.40, 1.38
2023-11-07 12:45:04, 0.00, 1.38
2023-11-07 12:45:04, 7.00, 1.38
2023-11-07 12:45:04, 0.00, 1.38
2023-11-07 12:45:04, 0.00, 1.38
2023-11-07 12:45:04, 0.00, 1.38
2023-11-07 12:45:05, 0.00, 1.38
2023-11-07 12:45:05, 0.00, 1.38
2023-11-07 12:45:05, 2.50, 1.38
2023-11-07 12:45:05, 0.00, 1.38
2023-11-07 12:45:05, 0.00, 1.38
2023-11-07 12:45:05, 0.00, 1.38
2023-11-07 12:45:05, 0.00, 1.38
2023-11-07 12:45:05, 0.00, 1.38
2023-11-07 12:45:05, 0.00, 1.38
2023-11-07 12:45:05, 0.00, 1.38
2023-11-07 12:45:06, 0.00, 1.38
2023-11-07 12:45:06, 0.00, 1.38
2023-11-07 12:45:06, 2.40, 1.38
2023-11-07 12:45:06, 0.00, 1.38
2023-11-07 12:45:06, 2.50, 1.38
2023-11-07 12:45:06, 0.00, 1.38
