Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:04:07, 0.00, 1.38
2023-11-07 12:04:07, 0.00, 1.38
2023-11-07 12:04:07, 0.00, 1.38
2023-11-07 12:04:07, 0.00, 1.38
2023-11-07 12:04:07, 0.00, 1.38
2023-11-07 12:04:07, 0.00, 1.38
2023-11-07 12:04:07, 0.00, 1.38
2023-11-07 12:04:08, 2.40, 1.38
2023-11-07 12:04:08, 0.00, 1.38
2023-11-07 12:04:08, 0.00, 1.38
2023-11-07 12:04:08, 0.00, 1.38
2023-11-07 12:04:08, 0.00, 1.38
2023-11-07 12:04:08, 0.00, 1.38
2023-11-07 12:04:08, 0.00, 1.38
2023-11-07 12:04:08, 0.00, 1.38
2023-11-07 12:04:08, 0.00, 1.50
2023-11-07 12:04:08, 0.00, 1.50
2023-11-07 12:04:09, 0.00, 1.50
2023-11-07 12:04:09, 0.00, 1.50
2023-11-07 12:04:09, 0.00, 1.50
2023-11-07 12:04:09, 0.00, 1.50
2023-11-07 12:04:09, 0.00, 1.50
2023-11-07 12:04:09, 0.00, 1.50
2023-11-07 12:04:09, 0.00, 1.50
2023-11-07 12:04:09, 0.00, 1.50
2023-11-07 12:04:09, 0.00, 1.50
2023-11-07 12:04:09, 0.00, 1.50
2023-11-07 12:04:10, 0.00, 1.50
2023-11-07 12:04:10, 0.00, 1.50
2023-11-07 12:04:10, 0.00, 1.50
2023-11-07 12:04:10, 0.00, 1.50
2023-11-07 12:04:10, 0.00, 1.50
2023-11-07 12:04:10, 0.00, 1.50
2023-11-07 12:04:10, 0.00, 1.50
2023-11-07 12:04:10, 0.00, 1.50
2023-11-07 12:04:10, 0.00, 1.50
2023-11-07 12:04:10, 0.00, 1.50
2023-11-07 12:04:11, 0.00, 1.50
2023-11-07 12:04:11, 0.00, 1.50
2023-11-07 12:04:11, 0.00, 1.50
2023-11-07 12:04:11, 0.00, 1.50
2023-11-07 12:04:11, 0.00, 1.50
2023-11-07 12:04:11, 0.00, 1.50
2023-11-07 12:04:11, 0.00, 1.50
2023-11-07 12:04:11, 2.40, 1.50
2023-11-07 12:04:11, 0.00, 1.50
2023-11-07 12:04:11, 0.00, 1.50
2023-11-07 12:04:12, 0.00, 1.50
2023-11-07 12:04:12, 0.00, 1.50
2023-11-07 12:04:12, 0.00, 1.50
2023-11-07 12:04:12, 0.00, 1.50
2023-11-07 12:04:12, 0.00, 1.50
2023-11-07 12:04:12, 0.00, 1.50
2023-11-07 12:04:12, 0.00, 1.50
2023-11-07 12:04:12, 0.00, 1.50
2023-11-07 12:04:12, 0.00, 1.50
