Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:06:19, 0.00, 1.38
2023-11-07 12:06:19, 0.00, 1.38
2023-11-07 12:06:19, 0.00, 1.38
2023-11-07 12:06:19, 0.00, 1.38
2023-11-07 12:06:19, 0.00, 1.38
2023-11-07 12:06:19, 0.00, 1.38
2023-11-07 12:06:19, 0.00, 1.38
2023-11-07 12:06:19, 0.00, 1.38
2023-11-07 12:06:20, 2.40, 1.38
2023-11-07 12:06:20, 0.00, 1.38
2023-11-07 12:06:20, 0.00, 1.38
2023-11-07 12:06:20, 0.00, 1.38
2023-11-07 12:06:20, 0.00, 1.38
2023-11-07 12:06:20, 0.00, 1.38
2023-11-07 12:06:20, 0.00, 1.38
2023-11-07 12:06:20, 2.40, 1.38
2023-11-07 12:06:20, 0.00, 1.38
2023-11-07 12:06:21, 0.00, 1.38
2023-11-07 12:06:21, 0.00, 1.38
2023-11-07 12:06:21, 0.00, 1.38
2023-11-07 12:06:21, 0.00, 1.38
2023-11-07 12:06:21, 0.00, 1.50
2023-11-07 12:06:21, 0.00, 1.50
2023-11-07 12:06:21, 0.00, 1.50
2023-11-07 12:06:21, 0.00, 1.50
2023-11-07 12:06:21, 0.00, 1.50
2023-11-07 12:06:21, 0.00, 1.50
2023-11-07 12:06:22, 0.00, 1.50
2023-11-07 12:06:22, 0.00, 1.50
2023-11-07 12:06:22, 0.00, 1.50
2023-11-07 12:06:22, 0.00, 1.50
2023-11-07 12:06:22, 0.00, 1.50
2023-11-07 12:06:22, 0.00, 1.50
2023-11-07 12:06:22, 0.00, 1.50
2023-11-07 12:06:22, 0.00, 1.50
2023-11-07 12:06:22, 0.00, 1.50
2023-11-07 12:06:22, 0.00, 1.50
2023-11-07 12:06:23, 0.00, 1.50
2023-11-07 12:06:23, 0.00, 1.50
2023-11-07 12:06:23, 0.00, 1.50
2023-11-07 12:06:23, 0.00, 1.50
2023-11-07 12:06:23, 2.40, 1.50
2023-11-07 12:06:23, 0.00, 1.50
2023-11-07 12:06:23, 0.00, 1.50
2023-11-07 12:06:23, 0.00, 1.50
2023-11-07 12:06:23, 0.00, 1.50
2023-11-07 12:06:23, 0.00, 1.50
2023-11-07 12:06:24, 0.00, 1.50
2023-11-07 12:06:24, 0.00, 1.50
2023-11-07 12:06:24, 0.00, 1.50
2023-11-07 12:06:24, 0.00, 1.50
2023-11-07 12:06:24, 0.00, 1.50
2023-11-07 12:06:24, 0.00, 1.50
2023-11-07 12:06:24, 0.00, 1.50
2023-11-07 12:06:24, 0.00, 1.50
2023-11-07 12:06:24, 0.00, 1.50
2023-11-07 12:06:24, 0.00, 1.50
2023-11-07 12:06:25, 0.00, 1.50
2023-11-07 12:06:25, 0.00, 1.50
2023-11-07 12:06:25, 0.00, 1.50
2023-11-07 12:06:25, 0.00, 1.50
2023-11-07 12:06:25, 4.80, 1.50
2023-11-07 12:06:25, 0.00, 1.50
2023-11-07 12:06:25, 0.00, 1.50
2023-11-07 12:06:25, 0.00, 1.50
2023-11-07 12:06:25, 0.00, 1.50
2023-11-07 12:06:25, 0.00, 1.50
2023-11-07 12:06:26, 0.00, 1.50
2023-11-07 12:06:26, 0.00, 1.50
2023-11-07 12:06:26, 0.00, 1.50
2023-11-07 12:06:26, 0.00, 1.50
2023-11-07 12:06:26, 0.00, 1.50
2023-11-07 12:06:26, 2.40, 1.50
2023-11-07 12:06:26, 0.00, 1.50
2023-11-07 12:06:26, 0.00, 1.50
2023-11-07 12:06:26, 0.00, 1.50
2023-11-07 12:06:26, 0.00, 1.50
2023-11-07 12:06:27, 0.00, 1.50
2023-11-07 12:06:27, 0.00, 1.50
2023-11-07 12:06:27, 0.00, 1.50
2023-11-07 12:06:27, 0.00, 1.50
2023-11-07 12:06:27, 0.00, 1.50
2023-11-07 12:06:27, 0.00, 1.50
2023-11-07 12:06:27, 0.00, 1.50
2023-11-07 12:06:27, 0.00, 1.50
2023-11-07 12:06:27, 0.00, 1.50
2023-11-07 12:06:27, 0.00, 1.50
2023-11-07 12:06:28, 0.00, 1.50
2023-11-07 12:06:28, 2.40, 1.50
2023-11-07 12:06:28, 0.00, 1.50
2023-11-07 12:06:28, 0.00, 1.50
2023-11-07 12:06:28, 0.00, 1.50
2023-11-07 12:06:28, 0.00, 1.50
2023-11-07 12:06:28, 0.00, 1.50
2023-11-07 12:06:28, 0.00, 1.50
2023-11-07 12:06:28, 2.40, 1.50
2023-11-07 12:06:28, 0.00, 1.50
2023-11-07 12:06:29, 0.00, 1.50
2023-11-07 12:06:29, 0.00, 1.50
2023-11-07 12:06:29, 0.00, 1.50
2023-11-07 12:06:29, 0.00, 1.50
2023-11-07 12:06:29, 0.00, 1.50
2023-11-07 12:06:29, 0.00, 1.50
2023-11-07 12:06:29, 0.00, 1.50
2023-11-07 12:06:29, 0.00, 1.50
2023-11-07 12:06:29, 0.00, 1.50
2023-11-07 12:06:29, 0.00, 1.50
2023-11-07 12:06:30, 0.00, 1.50
2023-11-07 12:06:30, 0.00, 1.50
2023-11-07 12:06:30, 0.00, 1.50
2023-11-07 12:06:30, 0.00, 1.50
2023-11-07 12:06:30, 0.00, 1.50
2023-11-07 12:06:30, 0.00, 1.50
2023-11-07 12:06:30, 0.00, 1.50
2023-11-07 12:06:30, 2.40, 1.50
2023-11-07 12:06:30, 0.00, 1.50
2023-11-07 12:06:30, 0.00, 1.50
2023-11-07 12:06:31, 0.00, 1.50
2023-11-07 12:06:31, 0.00, 1.50
2023-11-07 12:06:31, 2.40, 1.50
2023-11-07 12:06:31, 2.40, 1.50
2023-11-07 12:06:31, 0.00, 1.50
2023-11-07 12:06:31, 0.00, 1.50
2023-11-07 12:06:31, 0.00, 1.50
2023-11-07 12:06:31, 2.50, 1.50
2023-11-07 12:06:31, 0.00, 1.50
2023-11-07 12:06:31, 2.50, 1.50
2023-11-07 12:06:32, 0.00, 1.50
2023-11-07 12:06:32, 0.00, 1.50
2023-11-07 12:06:32, 0.00, 1.50
2023-11-07 12:06:32, 0.00, 1.50
2023-11-07 12:06:32, 0.00, 1.50
2023-11-07 12:06:32, 0.00, 1.50
2023-11-07 12:06:32, 0.00, 1.50
2023-11-07 12:06:32, 0.00, 1.50
