Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:14:44, 0.00, 1.38
2023-11-07 12:14:44, 0.00, 1.38
2023-11-07 12:14:44, 0.00, 1.38
2023-11-07 12:14:44, 0.00, 1.38
2023-11-07 12:14:44, 0.00, 1.38
2023-11-07 12:14:44, 0.00, 1.38
2023-11-07 12:14:44, 0.00, 1.38
2023-11-07 12:14:44, 0.00, 1.38
2023-11-07 12:14:44, 0.00, 1.38
2023-11-07 12:14:45, 0.00, 1.38
2023-11-07 12:14:45, 0.00, 1.38
2023-11-07 12:14:45, 0.00, 1.38
2023-11-07 12:14:45, 2.40, 1.38
2023-11-07 12:14:45, 0.00, 1.38
2023-11-07 12:14:45, 0.00, 1.50
2023-11-07 12:14:45, 0.00, 1.50
2023-11-07 12:14:45, 0.00, 1.50
2023-11-07 12:14:45, 0.00, 1.50
2023-11-07 12:14:45, 0.00, 1.50
2023-11-07 12:14:46, 0.00, 1.50
2023-11-07 12:14:46, 2.40, 1.50
2023-11-07 12:14:46, 2.40, 1.50
2023-11-07 12:14:46, 0.00, 1.50
2023-11-07 12:14:46, 0.00, 1.50
2023-11-07 12:14:46, 0.00, 1.50
2023-11-07 12:14:46, 0.00, 1.50
2023-11-07 12:14:46, 0.00, 1.50
2023-11-07 12:14:46, 0.00, 1.50
2023-11-07 12:14:46, 0.00, 1.50
2023-11-07 12:14:47, 0.00, 1.50
2023-11-07 12:14:47, 0.00, 1.50
2023-11-07 12:14:47, 0.00, 1.50
2023-11-07 12:14:47, 0.00, 1.50
2023-11-07 12:14:47, 0.00, 1.50
2023-11-07 12:14:47, 0.00, 1.50
2023-11-07 12:14:47, 0.00, 1.50
2023-11-07 12:14:47, 0.00, 1.50
2023-11-07 12:14:47, 0.00, 1.50
2023-11-07 12:14:48, 0.00, 1.50
2023-11-07 12:14:48, 0.00, 1.50
2023-11-07 12:14:48, 0.00, 1.50
2023-11-07 12:14:48, 0.00, 1.50
2023-11-07 12:14:48, 0.00, 1.50
2023-11-07 12:14:48, 0.00, 1.50
2023-11-07 12:14:48, 0.00, 1.50
2023-11-07 12:14:48, 0.00, 1.50
2023-11-07 12:14:48, 0.00, 1.50
2023-11-07 12:14:48, 0.00, 1.50
2023-11-07 12:14:49, 0.00, 1.50
2023-11-07 12:14:49, 0.00, 1.50
2023-11-07 12:14:49, 0.00, 1.50
2023-11-07 12:14:49, 0.00, 1.50
2023-11-07 12:14:49, 0.00, 1.50
2023-11-07 12:14:49, 0.00, 1.50
2023-11-07 12:14:49, 0.00, 1.50
2023-11-07 12:14:49, 0.00, 1.50
2023-11-07 12:14:49, 0.00, 1.50
2023-11-07 12:14:49, 0.00, 1.50
2023-11-07 12:14:50, 0.00, 1.50
2023-11-07 12:14:50, 0.00, 1.50
2023-11-07 12:14:50, 0.00, 1.50
2023-11-07 12:14:50, 0.00, 1.50
2023-11-07 12:14:50, 0.00, 1.50
2023-11-07 12:14:50, 0.00, 1.50
2023-11-07 12:14:50, 0.00, 1.50
2023-11-07 12:14:50, 2.40, 1.50
2023-11-07 12:14:50, 2.40, 1.50
2023-11-07 12:14:50, 0.00, 1.50
2023-11-07 12:14:51, 0.00, 1.50
2023-11-07 12:14:51, 0.00, 1.50
2023-11-07 12:14:51, 0.00, 1.50
2023-11-07 12:14:51, 0.00, 1.50
2023-11-07 12:14:51, 0.00, 1.50
2023-11-07 12:14:51, 0.00, 1.50
2023-11-07 12:14:51, 0.00, 1.50
2023-11-07 12:14:51, 0.00, 1.50
2023-11-07 12:14:51, 0.00, 1.50
2023-11-07 12:14:51, 0.00, 1.50
2023-11-07 12:14:52, 0.00, 1.50
2023-11-07 12:14:52, 0.00, 1.50
2023-11-07 12:14:52, 0.00, 1.50
2023-11-07 12:14:52, 0.00, 1.50
2023-11-07 12:14:52, 0.00, 1.50
2023-11-07 12:14:52, 0.00, 1.50
2023-11-07 12:14:52, 0.00, 1.50
2023-11-07 12:14:52, 0.00, 1.50
2023-11-07 12:14:52, 0.00, 1.50
2023-11-07 12:14:52, 0.00, 1.50
2023-11-07 12:14:53, 0.00, 1.50
2023-11-07 12:14:53, 0.00, 1.50
2023-11-07 12:14:53, 0.00, 1.50
2023-11-07 12:14:53, 0.00, 1.50
2023-11-07 12:14:53, 0.00, 1.50
2023-11-07 12:14:53, 2.40, 1.50
2023-11-07 12:14:53, 0.00, 1.50
2023-11-07 12:14:53, 0.00, 1.50
2023-11-07 12:14:53, 0.00, 1.50
2023-11-07 12:14:53, 0.00, 1.50
2023-11-07 12:14:54, 0.00, 1.50
2023-11-07 12:14:54, 0.00, 1.50
2023-11-07 12:14:54, 0.00, 1.50
2023-11-07 12:14:54, 0.00, 1.50
2023-11-07 12:14:54, 0.00, 1.50
2023-11-07 12:14:54, 0.00, 1.50
2023-11-07 12:14:54, 0.00, 1.50
2023-11-07 12:14:54, 0.00, 1.50
2023-11-07 12:14:54, 2.40, 1.50
2023-11-07 12:14:54, 0.00, 1.50
2023-11-07 12:14:55, 0.00, 1.50
2023-11-07 12:14:55, 0.00, 1.50
2023-11-07 12:14:55, 0.00, 1.50
2023-11-07 12:14:55, 0.00, 1.50
2023-11-07 12:14:55, 0.00, 1.50
2023-11-07 12:14:55, 0.00, 1.50
2023-11-07 12:14:55, 0.00, 1.50
2023-11-07 12:14:55, 0.00, 1.50
2023-11-07 12:14:55, 0.00, 1.50
2023-11-07 12:14:55, 0.00, 1.50
2023-11-07 12:14:56, 0.00, 1.50
2023-11-07 12:14:56, 0.00, 1.50
2023-11-07 12:14:56, 0.00, 1.50
2023-11-07 12:14:56, 0.00, 1.50
2023-11-07 12:14:56, 0.00, 1.50
2023-11-07 12:14:56, 2.40, 1.50
2023-11-07 12:14:56, 0.00, 1.50
2023-11-07 12:14:56, 0.00, 1.50
2023-11-07 12:14:56, 0.00, 1.50
2023-11-07 12:14:56, 0.00, 1.50
2023-11-07 12:14:57, 0.00, 1.50
2023-11-07 12:14:57, 0.00, 1.50
2023-11-07 12:14:57, 0.00, 1.50
2023-11-07 12:14:57, 0.00, 1.50
2023-11-07 12:14:57, 0.00, 1.50
2023-11-07 12:14:57, 0.00, 1.50
2023-11-07 12:14:57, 0.00, 1.50
2023-11-07 12:14:57, 0.00, 1.50
2023-11-07 12:14:57, 0.00, 1.50
2023-11-07 12:14:57, 0.00, 1.50
2023-11-07 12:14:58, 0.00, 1.50
2023-11-07 12:14:58, 0.00, 1.50
2023-11-07 12:14:58, 0.00, 1.50
2023-11-07 12:14:58, 0.00, 1.50
2023-11-07 12:14:58, 0.00, 1.50
2023-11-07 12:14:58, 0.00, 1.50
2023-11-07 12:14:58, 0.00, 1.50
2023-11-07 12:14:58, 0.00, 1.50
2023-11-07 12:14:58, 0.00, 1.50
2023-11-07 12:14:58, 0.00, 1.50
2023-11-07 12:14:59, 0.00, 1.50
2023-11-07 12:14:59, 0.00, 1.50
2023-11-07 12:14:59, 0.00, 1.50
2023-11-07 12:14:59, 0.00, 1.50
2023-11-07 12:14:59, 0.00, 1.50
2023-11-07 12:14:59, 0.00, 1.50
2023-11-07 12:14:59, 0.00, 1.50
2023-11-07 12:14:59, 0.00, 1.50
2023-11-07 12:14:59, 0.00, 1.50
2023-11-07 12:14:59, 0.00, 1.50
2023-11-07 12:15:00, 0.00, 1.50
2023-11-07 12:15:00, 0.00, 1.50
2023-11-07 12:15:00, 0.00, 1.50
2023-11-07 12:15:00, 0.00, 1.50
2023-11-07 12:15:00, 0.00, 1.50
2023-11-07 12:15:00, 0.00, 1.50
2023-11-07 12:15:00, 0.00, 1.50
2023-11-07 12:15:00, 0.00, 1.50
2023-11-07 12:15:00, 0.00, 1.50
2023-11-07 12:15:00, 0.00, 1.50
2023-11-07 12:15:01, 0.00, 1.50
2023-11-07 12:15:01, 0.00, 1.50
2023-11-07 12:15:01, 0.00, 1.50
2023-11-07 12:15:01, 0.00, 1.50
2023-11-07 12:15:01, 0.00, 1.50
2023-11-07 12:15:01, 0.00, 1.50
2023-11-07 12:15:01, 0.00, 1.50
2023-11-07 12:15:01, 0.00, 1.50
2023-11-07 12:15:01, 0.00, 1.50
2023-11-07 12:15:01, 0.00, 1.50
2023-11-07 12:15:02, 0.00, 1.50
2023-11-07 12:15:02, 0.00, 1.50
2023-11-07 12:15:02, 2.40, 1.50
2023-11-07 12:15:02, 0.00, 1.50
2023-11-07 12:15:02, 0.00, 1.50
2023-11-07 12:15:02, 0.00, 1.50
2023-11-07 12:15:02, 0.00, 1.50
2023-11-07 12:15:02, 0.00, 1.50
2023-11-07 12:15:02, 0.00, 1.50
2023-11-07 12:15:02, 0.00, 1.50
2023-11-07 12:15:03, 0.00, 1.50
2023-11-07 12:15:03, 0.00, 1.50
2023-11-07 12:15:03, 0.00, 1.50
2023-11-07 12:15:03, 0.00, 1.50
2023-11-07 12:15:03, 0.00, 1.50
2023-11-07 12:15:03, 2.40, 1.50
2023-11-07 12:15:03, 0.00, 1.50
2023-11-07 12:15:03, 0.00, 1.50
2023-11-07 12:15:03, 0.00, 1.50
2023-11-07 12:15:03, 0.00, 1.50
2023-11-07 12:15:04, 0.00, 1.50
2023-11-07 12:15:04, 0.00, 1.50
2023-11-07 12:15:04, 0.00, 1.50
2023-11-07 12:15:04, 0.00, 1.50
2023-11-07 12:15:04, 0.00, 1.50
2023-11-07 12:15:04, 0.00, 1.50
2023-11-07 12:15:04, 0.00, 1.50
2023-11-07 12:15:04, 0.00, 1.50
2023-11-07 12:15:04, 0.00, 1.50
2023-11-07 12:15:05, 0.00, 1.50
2023-11-07 12:15:05, 2.40, 1.50
2023-11-07 12:15:05, 0.00, 1.50
2023-11-07 12:15:05, 0.00, 1.50
2023-11-07 12:15:05, 0.00, 1.50
2023-11-07 12:15:05, 0.00, 1.50
