Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:08:03, 2.30, 1.38
2023-11-07 12:08:04, 0.00, 1.38
2023-11-07 12:08:04, 0.00, 1.38
2023-11-07 12:08:04, 0.00, 1.38
2023-11-07 12:08:04, 0.00, 1.38
2023-11-07 12:08:04, 0.00, 1.38
2023-11-07 12:08:04, 0.00, 1.38
2023-11-07 12:08:04, 0.00, 1.38
2023-11-07 12:08:04, 0.00, 1.38
2023-11-07 12:08:04, 0.00, 1.38
2023-11-07 12:08:04, 0.00, 1.50
2023-11-07 12:08:05, 0.00, 1.50
2023-11-07 12:08:05, 0.00, 1.50
2023-11-07 12:08:05, 0.00, 1.50
2023-11-07 12:08:05, 0.00, 1.50
2023-11-07 12:08:05, 0.00, 1.50
2023-11-07 12:08:05, 0.00, 1.50
2023-11-07 12:08:05, 0.00, 1.50
2023-11-07 12:08:05, 0.00, 1.50
2023-11-07 12:08:05, 0.00, 1.50
2023-11-07 12:08:05, 0.00, 1.50
2023-11-07 12:08:06, 0.00, 1.50
2023-11-07 12:08:06, 0.00, 1.50
2023-11-07 12:08:06, 0.00, 1.50
2023-11-07 12:08:06, 0.00, 1.50
2023-11-07 12:08:06, 0.00, 1.50
2023-11-07 12:08:06, 0.00, 1.50
2023-11-07 12:08:06, 0.00, 1.50
2023-11-07 12:08:06, 0.00, 1.50
2023-11-07 12:08:06, 0.00, 1.50
2023-11-07 12:08:06, 0.00, 1.50
2023-11-07 12:08:07, 0.00, 1.50
2023-11-07 12:08:07, 0.00, 1.50
2023-11-07 12:08:07, 0.00, 1.50
2023-11-07 12:08:07, 0.00, 1.50
2023-11-07 12:08:07, 0.00, 1.50
2023-11-07 12:08:07, 2.40, 1.50
2023-11-07 12:08:07, 0.00, 1.50
2023-11-07 12:08:07, 0.00, 1.50
2023-11-07 12:08:07, 0.00, 1.50
2023-11-07 12:08:07, 0.00, 1.50
2023-11-07 12:08:08, 0.00, 1.50
2023-11-07 12:08:08, 0.00, 1.50
2023-11-07 12:08:08, 0.00, 1.50
2023-11-07 12:08:08, 0.00, 1.50
2023-11-07 12:08:08, 0.00, 1.50
2023-11-07 12:08:08, 0.00, 1.50
2023-11-07 12:08:08, 0.00, 1.50
2023-11-07 12:08:08, 0.00, 1.50
2023-11-07 12:08:08, 0.00, 1.50
2023-11-07 12:08:09, 0.00, 1.50
2023-11-07 12:08:09, 0.00, 1.50
2023-11-07 12:08:09, 0.00, 1.50
2023-11-07 12:08:09, 0.00, 1.50
2023-11-07 12:08:09, 0.00, 1.50
2023-11-07 12:08:09, 0.00, 1.50
2023-11-07 12:08:09, 0.00, 1.50
2023-11-07 12:08:09, 0.00, 1.50
2023-11-07 12:08:09, 0.00, 1.50
2023-11-07 12:08:09, 0.00, 1.50
2023-11-07 12:08:10, 0.00, 1.50
2023-11-07 12:08:10, 0.00, 1.50
2023-11-07 12:08:10, 0.00, 1.50
2023-11-07 12:08:10, 0.00, 1.50
2023-11-07 12:08:10, 0.00, 1.50
2023-11-07 12:08:10, 0.00, 1.50
2023-11-07 12:08:10, 0.00, 1.50
2023-11-07 12:08:10, 0.00, 1.50
2023-11-07 12:08:10, 0.00, 1.50
2023-11-07 12:08:10, 0.00, 1.50
2023-11-07 12:08:11, 0.00, 1.50
2023-11-07 12:08:11, 0.00, 1.50
2023-11-07 12:08:11, 0.00, 1.50
2023-11-07 12:08:11, 0.00, 1.50
2023-11-07 12:08:11, 0.00, 1.50
2023-11-07 12:08:11, 0.00, 1.50
2023-11-07 12:08:11, 0.00, 1.50
2023-11-07 12:08:11, 0.00, 1.50
2023-11-07 12:08:11, 0.00, 1.50
2023-11-07 12:08:11, 0.00, 1.50
2023-11-07 12:08:12, 0.00, 1.50
2023-11-07 12:08:12, 2.40, 1.50
2023-11-07 12:08:12, 0.00, 1.50
2023-11-07 12:08:12, 0.00, 1.50
2023-11-07 12:08:12, 0.00, 1.50
2023-11-07 12:08:12, 0.00, 1.50
2023-11-07 12:08:12, 2.40, 1.50
2023-11-07 12:08:12, 0.00, 1.50
